ONE | 10/14/2021 3:05:02 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N21.10.2021 08.56.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:52 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:53 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:55 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:58 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:33:00 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.33.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.33.xlsONE | 10/21/2021 12:33:04 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.33.xlsx

ONE | 10/21/2021 12:32:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:47 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.32.xlsONE | 10/21/2021 12:32:48 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:50 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:52 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:53 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:55 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:58 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:33:00 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.33.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.33.xlsONE | 10/21/2021 12:33:04 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.33.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.33.xlsONE | 10/21/2021 12:33:05 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.33.xlsx

ONE | 10/21/2021 12:32:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.32.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.32.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:32:47 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.32.xlsx
